Phucanh product,Gearvn product,Fpt product,Gearvn similarity,Fpt similarity
Apple Macbook Pro MYD92 SA/A Apple M1 8Gb/ 512Gb,ASUS Vivobook 14 OLED A1405VA KM257W,MacBook Pro 14 2023 M3 8 CPU/10 GPU/8GB/512GB,0.3571428571428571,0.5161290322580645
Apple Macbook Pro MYDA2 SA/A Apple M1 8Gb/ 256Gb,ASUS Vivobook 14 OLED A1405VA KM257W,Macbook Air 13 2020 M1/8GB/256GB SSD,0.38095238095238093,0.5
Apple Macbook Pro MYDC2 SA/A Apple M1 8Gb/ 512Gb,ASUS Vivobook 14 OLED A1405VA KM257W,MacBook Pro 14 2023 M3 8 CPU/10 GPU/8GB/512GB,0.3571428571428571,0.5161290322580645
Microsoft Surface  Go,Acer Swift X SFX14 71G 75CV,Macbook Air 13 2020 M1/8GB/256GB SSD,0.33333333333333337,0.3157894736842105
Microsoft Surface  Go,Acer Swift X SFX14 71G 75CV,Macbook Air 13 2020 M1/8GB/256GB SSD,0.33333333333333337,0.3157894736842105
Microsoft Surface  Go,Acer Swift X SFX14 71G 75CV,Macbook Air 13 2020 M1/8GB/256GB SSD,0.33333333333333337,0.3157894736842105
Microsoft Surface  Go,Acer Swift X SFX14 71G 75CV,Macbook Air 13 2020 M1/8GB/256GB SSD,0.33333333333333337,0.3157894736842105
Apple Macbook Pro M1 8GPU/16Gb/256Gb Space Grey - Z11B000CT,ASUS VivoBook Pro 16X OLED N7600ZE L2010W,Macbook Air M2 13 2022 8CPU 10GPU/16GB/256GB,0.33999999999999997,0.5242718446601942
Apple Macbook Pro M1 8GPU/16Gb/256Gb Silver - Z11D000E5,ASUS VivoBook Pro 16X OLED N7600ZE L2010W,Macbook Air M2 13 2022 8CPU 10GPU/16GB/256GB,0.35416666666666663,0.5252525252525253
Apple Macbook Pro M1 8GPU/16Gb/ 512Gb Space Grey - Z11C000CH,ASUS VivoBook Pro 16X OLED N7600ZE L2010W,Macbook Air M3 13 2024 8CPU 10GPU/16GB/512GB,0.3366336633663366,0.5
Apple Macbook Pro M1 8GPU/16Gb/512Gb Silver - Z11F000CF,ASUS VivoBook Pro 16X OLED N7600ZE L2010W,Macbook Air M3 13 2024 8CPU 10GPU/16GB/512GB,0.35416666666666663,0.5252525252525253
Apple Macbook Air M1 7GPU/16Gb/256Gb Space Grey - Z124000DE,Lenovo ThinkPad E16 Gen 1 21JN005MVN,Macbook Air 13 2020 M1/16GB/256GB SSD,0.33684210526315794,0.5416666666666667
Apple Macbook Air M1 7GPU/16Gb/256G Gold - Z12A0004Z,ASUS Vivobook S 14 Flip TN3402YA LZ192W,Macbook Air M2 13 2022 8CPU 10GPU/16GB/256GB,0.3516483516483516,0.5625
Apple Macbook Pro M1 8GPU/16Gb/1Tb Silver - Z11F000CJ,ASUS VivoBook Pro 16X OLED N7600ZE L2010W,Macbook Air M3 13 2024 8CPU 10GPU/16GB/512GB,0.36170212765957444,0.4742268041237113
Apple Macbook Pro M1 8GPU/16Gb/1Tb Space Grey - Z11C000CJ,ASUS VivoBook Pro 16X OLED N7600ZE L2010W,Macbook Air M3 13 2024 8CPU 10GPU/16GB/512GB,0.34693877551020413,0.4752475247524752
Apple Macbook Air M1 7GPU/16Gb/512Gb Space Grey - Z124000DF,Lenovo ThinkPad E16 Gen 1 21JN005MVN,Macbook Air M3 13 2024 8CPU 10GPU/16GB/512GB,0.33684210526315794,0.5242718446601942
Apple Macbook Air M1 7GPU/16Gb/512Gb Silver - Z127000DF,Dell Inspiron 3530 N3530I716W1 Silver,Macbook Air M3 13 2024 8CPU 10GPU/16GB/512GB,0.3695652173913043,0.5454545454545454
Apple Macbook Air M1 7GPU/16Gb/512Gb Gold - Z12A00050,Dell Inspiron 14 N5430 i5P165W11SL2050,Macbook Air M3 13 2024 8CPU 10GPU/16GB/512GB,0.37362637362637363,0.5567010309278351
Microsoft Surface  4,Acer Aspire 5 A514 56P 562P,HP ProBook 440 G10 i5 1340P,0.34042553191489366,0.2978723404255319
Microsoft Surface Pro 7 Plus,Acer Aspire 7 A715 76 53PJ,MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB,0.37037037037037035,0.33766233766233766
Apple Macbook Pro M1 8GPU/16Gb/512Gb  Silver - Z11D000E7,ASUS VivoBook Pro 16X OLED N7600ZE L2010W,Macbook Air M3 13 2024 8CPU 10GPU/16GB/512GB,0.35051546391752575,0.52
Apple Macbook Air M1 8GPU/16Gb/512Gb Gold - Z12B000BR,ASUS Vivobook 16 M1605YA MB303W,Macbook Air M3 13 2024 8CPU 10GPU/16GB/512GB,0.3571428571428571,0.5979381443298969
Apple Macbook Air M1 8GPU/16Gb/512Gb Silver - Z128000BR,Dell Inspiron 3530 N3530I716W1 Silver,Macbook Air M3 13 2024 8CPU 10GPU/16GB/512GB,0.34782608695652173,0.5858585858585859
Microsoft Surface Pro 8,Acer Swift X14 SFX14 71G 78SY,MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB,0.34615384615384615,0.33333333333333337
Microsoft Surface Pro 8,Acer Swift X14 SFX14 71G 78SY,MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB,0.34615384615384615,0.33333333333333337
Lenovo Legion Gaming Slim 5 16IRH8,gaming Lenovo Legion Slim 5 16APH8 82Y9002YVN,Lenovo Gaming Legion 5 16IRX9 i7-14650HX,0.6329113924050633,0.6216216216216216
Microsoft Surface Pro 9,gaming Acer Predator Helios 16 PH16 72 95ZM,Lenovo Legion Pro 5 16IRX9 i9 14900HX,0.33333333333333337,0.33333333333333337
Asus Gaming ROG Strix SCAR 18 G834JYR-R6011W,gaming ASUS ROG Strix SCAR 18 G834JYR R6011W,Asus ROG Strix SCAR 18 G834JYR-R6011W i9-14900HX,0.8409090909090909,0.8043478260869565
HP 240 G9 9E5W3PT,LG Gram 2023 14Z90R GAH53A5,HP 245 G9 R5 5625U,0.36363636363636365,0.5714285714285714
HP 240 G10 9H2D8PT,LG Gram 2023 17Z90R GAH78A5,HP 240 G10 i3-N305,0.4,0.6111111111111112
HP 240 G9 9E5W1PT,LG Gram 2023 16Z90R EAH75A5,HP 245 G9 R5 5625U,0.36363636363636365,0.5714285714285714
Samsung Galaxy Chromebook Go 14inch - XE340XDA,ASUS Zenbook 14 OLED UX3405MA PP588W,Asus Zenbook 14 OLED UX3402VA-KM068W i7 1360P,0.41463414634146345,0.39560439560439564
Dell Latitude 3540 71021489,Dell Latitude 3520 P108F001 70280538,Dell Vostro V3520 i5 1235U_71030559,0.6984126984126984,0.4838709677419355
Dell Mobile WTS Mobile WTS 7680 71023334,Dell XPS 13 Plus 71013325,Dell Inspiron 14 2in1 T7430 i7 1355U,0.4307692307692308,0.4473684210526315
Dell Mobile WTS Mobile WTS 5680 71023333,Dell XPS 13 Plus 71013325,Dell Inspiron 14 2in1 T7430 i5 1335U,0.4307692307692308,0.4473684210526315
Dell Mobile WTS Mobile WTS 5680 71023332,Dell XPS 13 Plus 71013325,Dell Inspiron 14 2in1 T7430 i5 1335U,0.46153846153846156,0.4473684210526315
Dell Mobile WTS Mobile WTS 3581 71023331,Dell Latitude 3520 P108F001 70280538,Dell Inspiron 14 2in1 T7430 i5 1335U,0.4473684210526315,0.4473684210526315
HP EliteBook 640 G10 873G4PA,HP Pavilion 15 eg3093TU 8C5L4PA,HP ProBook 440 G10 i7 1360P,0.47457627118644063,0.6545454545454545
MSI Sword 16 HX B14VFKG 045VN,gaming MSI Sword 16 HX B14VFKG 045VN,MSI Gaming Sword 16 HX B14VFKG-045VN i7-14700HX,0.8923076923076922,0.736842105263158
MSI Gaming Cyborg 15 A13UC-861VN,gaming MSI Cyborg 15 A13UC 861VN,MSI Gaming Cyborg 15 A12UCX-618VN i5 12450H,0.8125,0.8
MSI Stealth 14 AI Studio A1VFG 050VN,gaming MSI Stealth 14 AI Studio A1VFG 050VN,MSI Creator M16 B13VE-830VN i7 13700H,0.9113924050632911,0.4383561643835616
Apple Macbook Air MRXU3SA/A,Lenovo Yoga Book 9 13IMU9 83FF001SVN,Macbook Air 13 2020 M1/8GB/256GB SSD,0.38095238095238093,0.4444444444444444
Apple Macbook Air MRXR3SA/A,ASUS Vivobook 16 M1605YA MB303W,Macbook Air 13 2020 M1/8GB/256GB SSD,0.3793103448275862,0.4444444444444444
Apple Macbook Air MXCT3SA/A,ASUS Vivobook 16 M1605YA MB303W,Macbook Air 13 2020 M1/8GB/256GB SSD,0.3793103448275862,0.4444444444444444
HP Pavilion 14-dv2072TU 7C0W1PA 16Gb,HP Pavilion 15 eg3091TU 8C5L2PA,HP Pavilion 14-dv2072TU i7 1255U,0.5970149253731343,0.7941176470588236
Apple Macbook Air 15 MXD13SA/A Apple M3 8 Core CPU/ 16GB/ 512GB/ 10 core GPU/ 15.3inch/ Space Gray,Asus Vivobook 15 OLED A1505VA L1201W,MacBook Air 15 M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W,0.28358208955223885,0.4832214765100671
Apple Macbook Air 15 MXD23SA/A Apple M3 8 Core CPU/ 16GB/ 512GB/ 10 core GPU/ 15.3inch/ Silver,Asus Vivobook 15 OLED A1505VA L1201W,MacBook Air 15 M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W,0.29230769230769227,0.496551724137931
Apple Macbook Air 15 MXD33SA/A Apple M3 8 Core CPU/ 16GB/ 512GB/ 10 core GPU/ 15.3inch/ Starlight,Asus Vivobook 15 OLED A1505VA L1201W,MacBook Air 15 M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W,0.2857142857142857,0.472972972972973
Apple Macbook Air 15 MXD43SA/A Apple M3 8 Core CPU/ 16GB/ 512GB/ 10 core GPU/ 15.3inch/ Midnight,gaming Acer Predator Helios Neo 16 PHN16 71 53M7,MacBook Air 15 M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W,0.29166666666666663,0.47619047619047616
Apple Macbook Air 15 MRYM3SA/A Apple M3 8 Core CPU/ 8GB/ 256GB/ 10 core GPU/ 15.3inch/ Space Gray,gaming Acer Aspire 5 A515 58GM 53PZ,MacBook Air 15 M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W,0.2727272727272727,0.472972972972973
Apple Macbook Air 15 MRYP3SA/A Apple M3 8 Core CPU/ 8GB/ 256GB/ 10 core GPU/ 15.3inch/ Silver,Dell Inspiron 3530 N3530I716W1 Silver,Macbook Air M3 13 2024 8CPU 8GPU/8GB/256GB,0.29230769230769227,0.4740740740740741
Apple Macbook Air 15 MRYR3SA/A Apple M3 8 Core CPU/ 8GB/ 256GB/ 10 core GPU/ 15.3inch/ Starlight,gaming Acer Aspire 5 A515 58GM 53PZ,Macbook Air M3 13 2024 8CPU 8GPU/8GB/256GB,0.2748091603053435,0.46376811594202894
Apple Macbook Air 15 MRYN3SA/A Apple M3 8 Core CPU/ 8GB/ 512GB/ 10 core GPU/ 15.3inch/ Space Gray,ASUS Expertbook B1 B1402CBA NK1535W,MacBook Air 15 M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W,0.2727272727272727,0.5
Apple Macbook Air 15 MRYQ3SA/A Apple M3 8 Core CPU/ 8GB/ 512GB/ 10 core GPU/ 15.3inch/ Silver,Dell Inspiron 3530 N3530I716W1 Silver,MacBook Air 15 M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W,0.29230769230769227,0.5
Apple Macbook Air 15 MRYV3SA/A Apple M3 8 Core CPU/ 8GB/ 512GB/ 10 core GPU/ 15.3inch/ Midnight,Dell Vostro 15 V3530 i7U085W11GRD2,MacBook Air 15 M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W,0.2790697674418605,0.4931506849315068
MSI Gaming GF63 Thin 12UC 1006VN,gaming MSI GF63 Thin 12VE 460VN,MSI Gaming GF63 Thin 12UC-1006VN i5 12450H,0.6984126984126984,0.8378378378378378
MSI Modern 15 B12MO-628VN,MSI Modern 15 B13M 297VN,MSI Modern 15 B12MO-628VN i5 1235U,0.8163265306122449,0.847457627118644
Lenovo IdeaPad Slim 5 14IMH9 OLED 83DA0020VN,Lenovo IdeaPad Slim 5 14IMH9 83DA001NVN,Lenovo IdeaPad Slim 5 14IMH9 U5-125H,0.891566265060241,0.75
Lenovo V15 G4 IRU 83A10008VN,Lenovo V14 G4 IRU 83A0000TVN,Lenovo V14 G4 IRU i5 1335U,0.8928571428571429,0.6666666666666667
Asus TUF Gaming FA506ICB-HN005W,gaming ASUS TUF Gaming A15 FA506NC HN011W,Asus TUF Gaming FA506NC-HN011W R5-7535HS,0.6388888888888888,0.7605633802816901
MSI Modern 15 B12MO-625VN,MSI Modern 15 B13M 297VN,MSI Modern 15 B12MO-628VN i5 1235U,0.8163265306122449,0.8135593220338984
Asus Gaming ROG Zephyrus G16 GU605MV-QR135W,gaming ASUS ROG Zephyrus G16 GU605MV QR135W,Asus TUF Gaming A15 FA507NV-LP110W R5-7535HS,0.8372093023255813,0.45977011494252873
Asus Gaming ROG Zephyrus G16 GU605MI-QR116W,gaming ASUS ROG Zephyrus G16 GU605MI QR116W,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,0.8372093023255813,0.4367816091954023
Asus Gaming ROG Zephyrus G14 GA403UU-QS101W,gaming ASUS ROG Zephyrus G14 GA403UU QS101W,Asus TUF Gaming A15 FA507NV-LP110W R5-7535HS,0.8372093023255813,0.45977011494252873
Asus Vivobook 15 X1504ZA-NJ517W,Asus Vivobook 15 OLED A1505VA L1114W,Asus Vivobook X1504VA-NJ526W i5 1335U,0.6865671641791045,0.7352941176470589
Asus TUF Gaming A15 FA507NV-LP110W,gaming ASUS TUF Gaming A15 FA507NU LP131W,Asus TUF Gaming A15 FA507NV-LP110W R5-7535HS,0.7466666666666666,0.8717948717948718
Acer Swift SFX14-71G-78SY NX.KEVSV.006,Acer Swift X14 SFX14 71G 78SY,Acer Swift X SFX16-51G-50GS i5 11320H,0.6865671641791045,0.5866666666666667
Asus Vivobook 14 OLED A1405VA-KM257W,ASUS Vivobook 14 OLED A1405VA KM257W,Asus Vivobook A1405VA-KM257W i5 13500H,0.8888888888888888,0.7567567567567568
Asus TUF Gaming FA507NU-LP131W,gaming ASUS TUF Gaming A15 FA507NU LP131W,Asus TUF Gaming FA507NU-LP131W R5 7535HS,0.7323943661971831,0.8571428571428572
HP 14s ep0128TU 8U6L5PA 16GB,HP Pavilion 15 eg3112TU 8U6L9PA,HP 14-ep0112TU i5-1335U,0.576271186440678,0.5882352941176471
Asus ExpertBook B1 B1402CVA-NK0177W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Vivobook X1404ZA-NK075W i3 1215U,0.7428571428571429,0.5277777777777778
Asus ExpertBook B1 B1402CVA-NK0176W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Zenbook 14 OLED UX3402VA-KM068W i7 1360P,0.7428571428571429,0.55
Asus ExpertBook B1 B1402CVA-NK0157W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Vivobook 14 X1404ZA-NK389W i7-1255U,0.7714285714285715,0.5333333333333333
Asus ExpertBook B1 B1402CVA-NK0149W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Vivobook 14 X1404ZA-NK389W i7-1255U,0.7428571428571429,0.5333333333333333
Asus ExpertBook B1 B1402CVA-NK0104W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Zenbook 14 OLED UX3402VA-KM068W i7 1360P,0.7428571428571429,0.55
Asus ExpertBook B1 B1402CVA-NK0062W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Zenbook 14 OLED UX3402VA-KM068W i7 1360P,0.7142857142857143,0.55
Asus ExpertBook B1 B1502CVA-NJ0175W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Vivobook X1504VA-NJ526W i5 1335U,0.7142857142857143,0.5277777777777778
Asus ExpertBook B1 B1502CVA-NJ0149W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Vivobook A15 OLED A1505VA-L1491W i7-13700H,0.6857142857142857,0.5121951219512195
Asus ExpertBook B1 B1502CVA-NJ0148W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Vivobook X1504VA-NJ526W i5 1335U,0.6857142857142857,0.5
Asus ExpertBook B1 B1502CVA-NJ0101W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Vivobook A1505VA-L1201W i9 13900H,0.6857142857142857,0.5205479452054795
Asus ExpertBook B1 B1502CVA-NJ0050W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Vivobook X1504VA-NJ526W i5 1335U,0.6857142857142857,0.5277777777777778
Asus ExpertBook B9 OLED B9403CVA-KM0351X,Asus ZenBook Flip OLED UP3404VA KN038W,Asus Zenbook 14 OLED UX3402VA-KM068W i7 1360P,0.6153846153846154,0.5882352941176471
Asus ExpertBook B9 OLED B9403CVA-KM0157X,Asus VivoBook 14 OLED M1405YA KM047W,Asus Zenbook 14 OLED UX3402VA-KM068W i7 1360P,0.6052631578947368,0.5882352941176471
Asus ExpertBook B5 B5602CVA-L20164W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Vivobook A1505VA-L1201W i9 13900H,0.6,0.5205479452054795
Asus ExpertBook B5 B5402CVA-KI0229W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Zenbook Flip UP3404VA-KN039W i7 1360P,0.6285714285714286,0.5194805194805194
Asus ExpertBook B5 B5402CVA-KI0123W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Zenbook 14 OLED UX3402VA-KM068W i7 1360P,0.6857142857142857,0.525
MSI Pluse 17 AI C1VGKG-017VN,MSI Modern 14 C11M 011VN,MSI Prestige 14Evo B13M-401VN i5 13500H,0.5384615384615384,0.4776119402985075
HP Gaming Victus 16-s0145AX - 9Q992PA,gaming HP VICTUS 16-s0078AX 8C5N7PA,HP Gaming Victus 16-e1104AX R7 6800H,0.5,0.7123287671232876
HP Gaming Victus 16-s0140AX - 9Q987PA,gaming HP VICTUS 16-s0078AX 8C5N7PA,HP Gaming Victus 16-s0078AX R5 7640HS,0.5833333333333333,0.7567567567567568
HP Gaming Victus 16-s0141AX - 9Q988PA,gaming HP VICTUS 16-s0078AX 8C5N7PA,HP Gaming Victus 16-e1104AX R7 6800H,0.5277777777777778,0.7397260273972603
HP Gaming Victus 16-s0139AX - 9Q986PA,gaming HP VICTUS 16-r0129TX 8C5N4PA,HP Gaming Victus 16-s0078AX R5 7640HS,0.5277777777777778,0.7297297297297297
HP Gaming Victus 16-s0138AX - 9Q985PA,gaming HP VICTUS 16-s0078AX 8C5N7PA,HP Gaming Victus 16-s0078AX R5 7640HS,0.5833333333333333,0.7297297297297297
HP Gaming Victus 16-r0229TX - 9Q980PA,gaming HP VICTUS 16-r0129TX 8C5N4PA,HP Gaming Victus 16-e1104AX R7 6800H,0.5833333333333333,0.7123287671232876
HP Gaming Victus 16-r0228TX - 9Q979PA,gaming HP VICTUS 16-r0129TX 8C5N4PA,HP Gaming Victus 16-s0078AX R5 7640HS,0.5277777777777778,0.7027027027027026
HP Gaming Victus 16-r0227TX - 9Q978PA,gaming HP VICTUS 16-r0129TX 8C5N4PA,HP Gaming Victus 16-s0078AX R5 7640HS,0.5555555555555556,0.7027027027027026
Asus Zenbook 14 OLED UM3402YA-KM405W,ASUS Zenbook 14 OLED UM3402YA KM405W,Asus Zenbook 14 OLED UM3402YA-KM405W R5-7530U,0.8888888888888888,0.8888888888888888
Asus Vivobook Go 15 E1504FA-NJ454W,Asus Vivobook 15 OLED A1505VA L1114W,Asus Vivobook X1504VA-NJ526W i5 1335U,0.6857142857142857,0.676056338028169
Asus TUF Gaming F15 FX507VU-LP197W,gaming ASUS TUF Gaming F15 FX507VV LP157W,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,0.7466666666666666,0.8717948717948718
Asus TUF Gaming F15 FX507VI-LP088W,gaming ASUS TUF Gaming F15 FX507VI LP088W,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,0.8,0.7692307692307692
Asus TUF Gaming A15 FA507XI-LP420W,gaming ASUS TUF Gaming A15 FA507XI LP420W,Asus TUF Gaming A15 FA507NV-LP110W R5-7535HS,0.8,0.7692307692307692
Asus Gaming ROG Strix G16 G614JVR-N4141W,gaming ASUS ROG Strix G16 G614JVR N4141W,Asus ROG Strix G18 G814JIR-N6007W i9-14900HX,0.825,0.6428571428571428
Asus TUF Gaming A15 FA507UV-LP090W,gaming ASUS TUF Gaming A15 FA507NV LP046W,Asus TUF Gaming A15 FA507NV-LP110W R5-7535HS,0.72,0.7948717948717949
Asus TUF Gaming A15 FA507NU-LP031W,gaming ASUS TUF Gaming A15 FA507NU LP131W,Asus TUF Gaming A15 FA507NV-LP110W R5-7535HS,0.7733333333333333,0.7948717948717949
Asus TUF Gaming A15 FA507NU-LP140W,gaming ASUS TUF Gaming A15 FA507NU LP131W,Asus TUF Gaming A15 FA507NV-LP110W R5-7535HS,0.7466666666666666,0.8205128205128205
Asus Gaming ROG Zephyrus G14 GA402NJ-L4056W,gaming ASUS ROG Zephyrus G14 GA402NJ L4056W,Asus TUF Gaming A15 FA507NV-LP110W R5-7535HS,0.8372093023255813,0.48275862068965514
Asus TUF Gaming F15 FX506HC-HN949W,gaming ASUS TUF Gaming F15 FX506HF HN078W,Asus TUF Gaming FX506HC-HN144W i5 11400H,0.6933333333333334,0.7567567567567568
Asus TUF Gaming F15 FX506HF-HN017W,gaming ASUS TUF Gaming F15 FX506HF HN078W,Asus TUF Gaming FX506HF-HN017W i5 11400H,0.7733333333333333,0.8108108108108107
Asus Vivobook 14 X1402ZA-EK249W,Asus VivoBook 14 OLED M1405YA KM047W,Asus Vivobook 14 X1404ZA-NK389W i7-1255U,0.6865671641791045,0.7605633802816901
Asus Vivobook 15X OLED M3504YA-L1268W,Asus Vivobook 15 OLED A1505VA L1201W,Asus Vivobook M3504YA-L1268W R5 7530U,0.7945205479452055,0.7567567567567568
Asus Gaming ROG Flow X13 GV302XU-MU223W,gaming ASUS ROG Zephyrus Duo 16 GX650PZ NM031W,Asus TUF Gaming F15 FX507VU-LP197W i7-13620H,0.44705882352941173,0.45783132530120485
MSI Gaming Katana 15 B13VEK-1205VN,gaming MSI Katana 15 B13VEK 252VN,MSI Gaming Katana 15 B13VFK-676VN i7 13620H,0.7761194029850746,0.7792207792207793
Asus Zenbook Duo OLED UX8406MA-PZ307W,ASUS Zenbook Duo OLED UX8406MA PZ307W,Asus Zenbook 14 Duo OLED UX8406MA-PZ307W U7-155H,0.8918918918918919,0.8705882352941177
Asus Zenbook Duo OLED UX8406MA-PZ142W,ASUS Zenbook Duo OLED UX8406MA PZ142W,Asus Zenbook 14 Duo OLED UX8406MA-PZ142W U9-185H,0.8918918918918919,0.8705882352941177
Asus TUF Gaming A15 FA507NU-LP105W,gaming ASUS TUF Gaming A15 FA507NU LP131W,Asus TUF Gaming A15 FA507NV-LP110W R5-7535HS,0.7466666666666666,0.8205128205128205
Asus TUF Gaming A15 FA507NU-LP045W,gaming ASUS TUF Gaming A15 FA507NV LP046W,Asus TUF Gaming FA507NU-LP045W R7 7735HS,0.7466666666666666,0.8108108108108107
Asus TUF Gaming A15 FA507NU-LP070W,gaming ASUS TUF Gaming A15 FA507NU LP131W,Asus TUF Gaming A15 FA507NV-LP110W R5-7535HS,0.72,0.7948717948717949
Asus TUF Gaming A15 FA507NV-LP111W,gaming ASUS TUF Gaming A15 FA507NU LP131W,Asus TUF Gaming A15 FA507NV-LP110W R5-7535HS,0.7466666666666666,0.8461538461538461
Asus TUF Gaming A15 FA507NV-LP031W,gaming ASUS TUF Gaming A15 FA507NU LP131W,Asus TUF Gaming A15 FA507NV-LP110W R5-7535HS,0.7466666666666666,0.8205128205128205
Lenovo ThinkPad T14 GEN 3 21AH00NYVN,Lenovo ThinkPad E16 Gen 1 21JN005MVN,Lenovo ThinkPad E16 G1 i5 13500H,0.75,0.7058823529411764
Asus ExpertBook B1402CBA-NK1904W,ASUS Expertbook B1 B1402CBA NK1535W,Asus Vivobook E1404FA-NK186W R5 7520U,0.7164179104477613,0.5217391304347826
Dell Vostro V3420 V4I5702W1,Dell Vostro 3430 71011900,Dell Vostro V3520 i5 1235U_71030559,0.7307692307692308,0.6451612903225806
Dell XPS 13  Plus 9340 XPSU5002W1,Dell XPS 13 Plus 71013325,Dell Inspiron 15 N3520 i5 1235U_N5I5011W1,0.6551724137931034,0.43243243243243246
Dell Inspiron N5640 N6I7512W1,Dell Inspiron 3530 N3530I716W1 Silver,Dell Inspiron 15 N3520 i5 1235U,0.696969696969697,0.7
Dell Inspiron N5640 N6I5419W1,Dell Inspiron 15 N3530 I3U085W11BLU,Dell Inspiron 15 N3520 i5 1235U_N5I5011W1,0.6875,0.6857142857142857
Dell Inspiron 5440 N4I7204W1,Dell Inspiron 3530 N3530I716W1 Silver,Dell Inspiron 15 N3520 i5 1235U,0.676923076923077,0.6779661016949152
Dell Inspiron 5440 N4I5211W1,Dell Inspiron T7430 N7430I58W1 Silver,Dell Inspiron 15 N3520 i5 1235U_N5I5011W1,0.7076923076923076,0.6956521739130435
Dell Inspiron 3520 N5I5052W1,Dell Inspiron 15 3530 i5U085W11BLU,Dell Inspiron 15 N3520 i5 1235U_N5I5011W1,0.7419354838709677,0.7536231884057971
Dell Inspiron 3530 N5I5007W1,Dell Inspiron 3530 N3530I716W1 Silver,Dell Inspiron 15 N3520 i5 1235U_N5I5011W1,0.7692307692307692,0.7246376811594203
Dell Inspiron 3530 I5U085W11SLU,Dell Inspiron 15 3530 i5U085W11BLU,Dell Inspiron 15 N3530 i5 1335U,0.8923076923076922,0.7096774193548387
Asus Zenbook 14 OLED UX3405MA-PP475W,ASUS Zenbook 14 OLED UX3405MA PP588W,Asus Zenbook 14 OLED UX3405MA-PP588W Ultra 5-125H,0.8333333333333334,0.8
Lenovo ThinkPad P14s G4 21HF003NVN,Lenovo ThinkPad E16 Gen 1 21JN005MVN,Lenovo ThinkPad E16 G1 i5 13500H,0.7428571428571429,0.696969696969697
Lenovo ThinkPad P16s G2 21HK0034VN,Lenovo ThinkPad E16 Gen 1 21JN005MVN,Lenovo ThinkPad E16 G1 i5 13500H,0.7714285714285715,0.7272727272727273
HP 240 G9 6L1X8PA,HP Pavilion 15 eg3111TU 8U6L8PA,HP 245 G9 R5 5625U,0.41666666666666663,0.5714285714285714
Apple Macbook Pro 14 MTL83SA/A,ASUS Vivobook S 14 Flip TN3402YA LZ192W,Macbook Air 13 2020 M1/8GB/256GB SSD,0.4057971014492754,0.4545454545454546
Apple Macbook Pro 14 MR7K3SA/A,ASUS Expertbook B1 B1402CBA NK1535W,MacBook Pro 14 2023 M3 8 CPU/10 GPU/8GB/512GB,0.4307692307692308,0.45333333333333337
Apple Macbook Pro 16 MRW13SA/A,ASUS Vivobook 16 M1605YA MB303W,MacBook Pro 16 2023 M3 Max 14 CPU/30 GPU/36GB/1TB,0.42622950819672134,0.45569620253164556
Apple Macbook Pro 16 MRW33SA/A,ASUS Vivobook 16 M1605YA MB303W,MacBook Pro 16 2023 M3 Max 14 CPU/30 GPU/36GB/1TB,0.4590163934426229,0.45569620253164556
Apple Macbook Pro 16 MRW73SA/A,ASUS Vivobook 16 M1605YA MB303W,MacBook Pro 16 2023 M3 Max 16 CPU/40 GPU/48GB/1TB,0.42622950819672134,0.430379746835443
Apple Macbook Pro 14 MRX53SA/A,ASUS Expertbook B1 B1402CBA NK1535W,Macbook Air 13 2020 M1/8GB/256GB SSD,0.4307692307692308,0.4545454545454546
Lenovo Legion Gaming 9 16IRX8 83AG0047VN,gaming Lenovo Legion 9 16IRX8 83AG0047VN,Lenovo Legion Pro 5 16IRX9 i9 14900HX,0.825,0.6233766233766234
